blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_bought_amount,token_sold_address,token_sold_amount
arbitrum,clipper,1,2023-02-15,0x967ac0e5c10a6d27df334f4a33a35c25a3cbf58e7ee48d6a58b97467a16496cc,58,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.1052072797,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,0.00736108
optimism,curve,1,2022-11-12,0xcea94039dcf9ce75c6081f0ed26fc3f6b9193036f901372b002edc67f960a711,9,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0.001012,0x2e3d870790dc77a83dd1d18184acc7439a53f475,0.00101798869624305
optimism,curve,1,2022-05-20,0xf0a56683a1f5c98f734da37362976c19ced781ea2ca1168c203d605593689308,3,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,112.531495,0x7f5c764cbc14f9669b88837ca1490cca17c31607,106.894737
optimism,curve,1,2022-05-16,0x1daf9b0e5b53bbb0cf2cc82fc56ea4b03e4b04642326c4c34ee5034edcc419a0,5,0x2e3d870790dc77a83dd1d18184acc7439a53f475,2028.06638964748,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,2002.456704
optimism,curve,1,2022-05-11,0x9e35d672d4202923c30f0e65eeaae4b7e922600b2715dacde56a98cef3903062,5,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,1002.93221,0x2e3d870790dc77a83dd1d18184acc7439a53f475,1001.2474503025
optimism,curve,1,2022-05-14,0xa3178cf9778f11a12c896e7967a38ab72b2ca043e2f569dc56e7fe58de6d7995,3,0x2e3d870790dc77a83dd1d18184acc7439a53f475,6057.51457069822,0xfb21b70922b9f6e3c6274bcd6cb1aa8a0fe20b80,30000
ethereum,verse_dex,1,2023-04-04,0x18c614748464c21582bcd495cc7b733b79c229f704175c1148ce38586315979a,152,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.00955734414316444,0x249ca82617ec3dfb2589c4c17ab7ec9765350a18,16661.729412
ethereum,verse_dex,1,2023-04-04,0x8ff523946a9fc2f8fde8d15bab4987afaf68ac5af60112dfde75d784ee833a7c,324,0x249ca82617ec3dfb2589c4c17ab7ec9765350a18,1.7744202052689952,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.000001
ethereum,clipper,4,2023-04-06,0x3772f0915d742bc2d40fec51d5be6c0f92e511290fea9212d45561ebae61f7f7,156,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,4134.968625,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2.175
ethereum,clipper,4,2023-04-06,0x844d2221065c96722aeb29ff2a412042c41515ce86bede33615e29357fb76d10,118,0xdac17f958d2ee523a2206206994597c13d831ec7,18956.433604,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10
ethereum,clipper,4,2023-03-30,0x4e4aa9d5238083c16fab7077782dfafd928cd9fc5fe1946230345a6c06393c29,168,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6.766262249310329856,0xdac17f958d2ee523a2206206994597c13d831ec7,12000
ethereum,pancakeswap,3,2023-04-02,0x3a0097fcc23266394c9ec6e5cf1dd667e60717b1f92fbc76a5e5e2aa50a430ba,84,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.001637811713,0xdac17f958d2ee523a2206206994597c13d831ec7,3
ethereum,pancakeswap,3,2023-04-01,0x942d7e8064aa1925e484ad9e38b25b0eea8620aa2b85a42a47b957bcdc5df18b,175,0xdac17f958d2ee523a2206206994597c13d831ec7,0.980006,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1
bnb,pancakeswap,3,2023-04-02,0x34e2f3b9224779e88f114b4c4a65f1480e9caa66ff85921f9c3bba825ef51f63,266,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,0.000003526055978,0x55d398326f99059ff775485246999027b3197955,0.1
bnb,pancakeswap,3,2023-04-02,0x54ce217448356994969038a892c0e7b5613ae237305a8191a95ff0d034321c52,174,0x55d398326f99059ff775485246999027b3197955,0.1933971381,0xe9e7cea3dedca5984780bafc599bd69add087d56,0.1934275369
bnb,pancakeswap,3,2023-04-02,0x570f6d65a9f3046b184feb4efea90de552b31e6b06c1a04baf645636a3389ca1,265,0x55d398326f99059ff775485246999027b3197955,1,0xe9e7cea3dedca5984780bafc599bd69add087d56,1.002954374
ethereum,kyberswap,elastic,2023-03-18,0x294c98fc947bf25331849d24ecc6dda039c293aa36b5046c88a8e677b1621d78,94,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,25060.144,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,12.515483515
ethereum,kyberswap,elastic,2023-03-15,0x672f52ebebab645191403cfecb43dbb512100552e669288f4fc81174f9bdf587,104,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,15081.44,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,8.03308903
ethereum,kyberswap,elastic,2023-01-09,0xa508a934395ab577132be907912b0d70c1493730696db951fc39e9b4506b9a96,37,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.222238778,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,4.767894198
bnb,onepunchswap,quick,2023-03-03,0xa74ad784d8b0f673cb7ebe659f46d136a6d4a58bbd6386f3c4cc8a3adb064bdd,273,0x55d398326f99059ff775485246999027b3197955,1099.16920747,0xe9e7cea3dedca5984780bafc599bd69add087d56,1100
bnb,onepunchswap,normal,2023-01-12,0xa723fca3a321586a38c738a1bc221a4e9bf4f5e7732660ae6ffc9d64024ec92d,448,0x55d398326f99059ff775485246999027b3197955,21.499975900000003,0xe9e7cea3dedca5984780bafc599bd69add087d56,22
arbitrum,kyberswap,elastic,2023-04-11,0xdf4e944f86454b662499e8326333dce6af1c18f9663d1289c89b5d49a18d5e9f,5,0x912ce59144191c1204e64559fe8253a0e49e6548,579.3333333,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.370589731
arbitrum,kyberswap,elastic,2023-03-11,0xbfd464a0d559cceebbdd20c42ee8a1054de12c936396adbec4bafad9eba60faa,13,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,2468.999762,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,1.723592528
arbitrum,kyberswap,elastic,2023-03-26,0x070e704ea6da35b05c97e2a2f9ccf01136f9bdf6d411da31206a837d373e58ca,6,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.0029,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,5.145281
bnb,sushiswap,1,2021-11-01,0xc66fb80242b7c788c2896b3dc8c611203771be9474d18f85cb2032d594de327c,830,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.07525109648,0x049d68029688eabf473097a2fc38ef61633a3c7a,43.351292
bnb,sushiswap,1,2021-11-01,0xffc3e47949b600ee61d7b3b7b57da6137ed4c55652da396d02ff3ece60bfdd9b,591,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.01789196956,0x049d68029688eabf473097a2fc38ef61633a3c7a,9.541071
polygon,sushiswap,1,2021-06-16,0xc625dc2c5e923afd8469e9e03233d37eab64d627a4e6f221c8b63efcf276523c,179,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0.1131447356,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,191.734491
polygon,sushiswap,1,2021-06-16,0xa727f3165a6e7533cbeecfbe67e4072f8b9a0eec486a4c9976b25b902a1bd6f0,310,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0.0008197673253,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,1.388941988
arbitrum,arbswap,1,2023-04-20,0x33634f26b1e30f11e9e838aff4d9b80aba590b7e606cd098aaf44dff750453f0,26,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,393.359856,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,393.622497
arbitrum,arbswap,1,2023-04-20,0x7067cf03ac33918acdfdc6e92baa72116fe9fcf8f80a66f50eadb1622b045749,24,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,301.67528,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,301.87521
arbitrum,arbswap,1,2023-04-20,0x3f0b0b0a16ade0cde73012628a814ee1115191648bd0d194e85a75c8f9f74267,20,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1225.214854,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,1226.048896
avalanche_c,glacier,2,2023-04-22,0x8e5b51477a54c3de4e5850c09f33958ca357baa676bb7342389030bc4ba3e901,5,0x3712871408a829c5cd4e86da1f4ce727efcd28f6,63.768883740248004859,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0.1
avalanche_c,glacier,3,2023-10-11,0x1751558603dd0b89deff0e55ada181d3491079ef14e47ec44e8441be9958d386,51,0x152b9d0FdC40C096757F570A51E494bd4b943E50,0.00003735,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E,1
bnb,thena,1,2023-01-13,0x5e9dbda2365611fd1a32b5b674aa082008194192ce42764e9ba7cb68e81a770f,205,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.2832796564,0xf307910a4c7bbc79691fd374889b36d8531b08e3,3794.420108
bnb,thena,1,2023-03-20,0xce4925f4437a57ca2c81eaa2d9ffe98d3f057e7814517f06011c61706038ec57,54,0x3e0a7c7db7bb21bda290a80c9811de6d47781671,106017.0695,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.2878260858
bnb,thena,1,2023-01-13,0x9ac1353991d2f9b54d9bbe5bf410f572ca49b2cd55f9b21129d2c34d044869d2,70,0xe9e7cea3dedca5984780bafc599bd69add087d56,248.3024372,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.85
bnb,thena,1,2023-01-11,0x9bef538535e92fcceeaa0d0e53671a96f99b7f4caf3e5571bce376b376ba1792,86,0xe9e7cea3dedca5984780bafc599bd69add087d56,0.02782935491,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.0001
bnb,thena,1,2023-01-15,0x19c3e71f0813076f8c101040e915ebf57e518b12a34299ba9d901092ce023b47,93,0x2170ed0880ac9a755fd29b2688956bd959f933f8,1.300626579,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,6.656329907
bnb,thena,fusion,2023-04-25,0xbb4c30455d3d5e8b69d11dfcfa3bf1bcb77822d9f1d34726cba5a6d09e1e9fa2,409,0x55d398326f99059ff775485246999027b3197955,7009.844541,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,7010.638184
bnb,thena,fusion,2023-04-21,0xc7fc3cd4454421a2f37db49d965be5ab236419988cce54245da9fa38e301a7b7,64,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,4.82962897,0x55d398326f99059ff775485246999027b3197955,1553.83144
bnb,thena,fusion,2023-04-22,0xbce3f03c353621d410f8bb396b157c644a03153699cf2821f6fd042225a37044,87,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,8.491571503,0x2170ed0880ac9a755fd29b2688956bd959f933f8,1.504299198
bnb,thena,fusion,2023-04-23,0x436ade4d35952187e4a045cfbe9495839b1bcf8b26448f3b67dbbdd54636c831,293,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,1.27418968,0xad29abb318791d579433d831ed122afeaf29dcfe,971.5572125
bnb,thena,fusion,2023-04-23,0xc0dda2219f7daa1866b234f324dae21abeebae534e5a63378d3c90b039c5ae71,98,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,7.677802518,0x55d398326f99059ff775485246999027b3197955,2535.952589
bnb,trader_joe,2,2023-03-22,0xac02d1ccbda4a91fd1536f651b8fb4e5f007c2946895b5b79f75172b7d8ffa65,89,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,2.272454476,0x2170ed0880ac9a755fd29b2688956bd959f933f8,0.4238820505
bnb,trader_joe,2,2023-03-29,0x13ec4185ea44e8bfc20f697d78cdc143857a4b4e5bb4c38912ffa0a6816b8c34,101,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.03494438202,0x55d398326f99059ff775485246999027b3197955,10.94292897
bnb,trader_joe,2,2023-03-30,0x2def8747ff99350ff0aa9fcbfa71a863ad597f430a99ae8a625263f101be0b8a,67,0xf7de7e8a6bd59ed41a4b5fe50278b3b7f31384df,,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.2773595262
bnb,trader_joe,2,2023-03-30,0xf0fbd4b3c90627a03e4d5711ba46cc8d34a9b98e7a9e66d956df655107a0744e,152,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,0.0003537724251,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.03171060155
bnb,trader_joe,2,2023-03-18,0x8a0fb41570066245da48355ec6d29a08d6a7a16078e55992444f0f0e81268d58,310,0x371c7ec6d8039ff7933a2aa28eb827ffe1f52f07,,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.00499
polygon,clipper,coves1,2022-06-03,0x93e44bb7e6ddf344eed6b2b4c5515e3c05b2e446ec31af6872cc682718b060a6,163,0x172370d5cd63279efa6d502dab29171933a610af,0.123367431088796876,0x8505b9d2254a7ae468c0e9dd10ccea3a837aef5c,0.002702
polygon,clipper,coves1,2022-06-05,0x3c054758e23b93515785e9c2700043d354d880340e390a7b8b8a98a8b8b2bfe3,159,0x0621d647cecbfb64b79e44302c1933cb4f27054d,90.847377705661993975,0x8505b9d2254a7ae468c0e9dd10ccea3a837aef5c,0.039663
polygon,clipper,coves1,2023-03-04,0xa58ec465b5e28a212f86083c0dfeecb154f24f40104445a7990c5c576230e0c3,443,0x6bfce69d1df30fd2b2c8e478edec9daa643ae3b8,5.099499802721257244,0x482bc619ee7662759cdc0685b4e78f464da39c73,713.373882
arbitrum,clipper,coves1,2022-12-06,0xa0a47ca5f454a5c9d001d03de6563fe0e2a48e16c8723d3c0a26088a7f940f41,3,0xe7b0ce0526fbe3969035a145c9e9691d4d9d216c,0.158964119815058764,0xf97f4df75117a78c1a5a0dbb814af92458539fb4,0.01
arbitrum,clipper,coves1,2022-12-09,0xc1b08d81333f584ac973dd872bbc77f1d008e772451d7de74a154b57de7f883f,3,0xe7b0ce0526fbe3969035a145c9e9691d4d9d216c,15.114099040607641726,0x75c9bc761d88f70156daf83aa010e84680baf131,1815.668906918918325545
arbitrum,clipper,coves1,2023-03-20,0x2931dbddc1a0871c8ab04e51da506c576e799c0bfdc8a4e779a0dae75c5dfcc3,3,0xe7b0ce0526fbe3969035a145c9e9691d4d9d216c,3.119357483899408340,0xf97f4df75117a78c1a5a0dbb814af92458539fb4,0.553
polygon,clipper,1,2022-01-26,0x555c31d37b6b77de5edbbaa623761737a33a5b71441d1f909eb8557ab9d7a166,205,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,133.833762,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0.051695
polygon,clipper,1,2022-01-26,0xd41d3a78cf89308068ff7f8e7019c85ad52d9ca67e39df15421d29328075e5ee,106,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,0.5,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0.296711840114860928
polygon,clipper,1,2022-01-27,0x756a078124017590745a408ed1e73b6fe5c2b2b6173d58ec5a00f5ef335d5b16,681,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,644.744585586146541568,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,1027.15
polygon,clipper,2,2023-05-05,0xb435e13ddd117c716da7a545cee52c0044d13e426ad828a2320f452e28e6af85,133,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,21.938739,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,22
polygon,clipper,2,2023-05-02,0x3a421f0ecb82952458147c5e36a74b3a76b3a19b73b8f12876cba549abe05c89,33,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0.89233926939564864,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,1646.45
polygon,clipper,2,2023-04-30,0xc0d794026723e06e8ed27ac51deea4c6721349cfed72c7adae93a4e25e4bd9cf,103,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,9.9588119216496128,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,10.03
optimism,clipper,1,2022-02-12,0xd22ecf018e5f53662e338637030fc9b421ca9eb2d0bb8780f82153c3081ad0ce,2,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,2.980299461242894336,0x4200000000000000000000000000000000000006,0.001
optimism,clipper,1,2022-02-14,0x76bceae919aa817fd3bfb14752bdf6cc2a9fc2103e95b16e32bdd495751644a0,2,0x4200000000000000000000000000000000000006,0.001993505781816838,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,6
optimism,clipper,1,2022-06-19,0xdffb84123a6e954f391a44d1a3c045097cdbb9cc8a2d74c29d92fbe84b7a3b91,3,0x4200000000000000000000000000000000000006,0.025954788650449416,0x7f5c764cbc14f9669b88837ca1490cca17c31607,27
optimism,clipper,2,2023-01-07,0xa9ebe982d106fda99c19deb174e8f4c3ab5cfd86f3a59bd733e6be2a9cc4fce2,2,0x7f5c764cbc14f9669b88837ca1490cca17c31607,2.95,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,2.95
optimism,clipper,2,2023-04-28,0x9858f1003e8e35dfa563531e4af26303fbb4d3e04ef8e56b0e601cf012fb365e,2,0x7f5c764cbc14f9669b88837ca1490cca17c31607,174.913443,0x4200000000000000000000000000000000000006,0.092345
optimism,clipper,2,2023-05-08,0x0a79d12a8a315b8f3bc098e137b9984f64e4f74b8593d15fe7238f0913eae25a,3,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,100.800922,0x7f5c764cbc14f9669b88837ca1490cca17c31607,100.89
optimism,clipper,coves1,2022-12-13,0x201e546c8871abf6220934093065e1aac8fab88320f6815cad4e78273e07626b,2,0x5130f6ce257b8f9bf7fac0a0b519bd588120ed40,0.618159001037606673,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,21.3
optimism,clipper,coves1,2023-03-17,0xdce9dc4b6817b3038e339b0db046d35e602a830023808dad953146f14ea1e076,2,0x5130f6ce257b8f9bf7fac0a0b519bd588120ed40,0.246568672972728249,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,11.489492
optimism,clipper,coves1,2023-01-08,0xeaa79d87de38e9f0a5ee5b0ab948dd998a342348f11a35ab63a726054d31b472,2,0x5130f6ce257b8f9bf7fac0a0b519bd588120ed40,3.085208524632291028,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,107.717588
arbitrum,camelot,1,2023-02-10,0x03bad3b7a62d5dcde805ebcf1441e6966fdf66f4d03fabc040955e953b26e8e9,3,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.09033515213962749,0x1426cf37caa89628c4da2864e40cf75e6d66ac6b,249.5412320381824
arbitrum,camelot,1,2023-02-06,0x04fd14aa1471a9561a66fd804a5c995ec211aa7e96bbcbeb48801efdbdb236d6,3,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.22457814589748834,0x088cd8f5ef3652623c22d48b1605dcfe860cd704,
arbitrum,camelot,1,2023-02-16,0x0aba2b8e2046b670abd3046e28e55e5fb521b6271d2ec8fb72c54df1f5977079,3,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.707795125477355,0x51318b7d00db7acc4026c88c3952b66278b6a67f,1759.9819725646116
arbitrum,camelot,1,2023-02-08,0x317879e802e220cd2b910c2b477406506eff5ef62894344adc9f7e26fa3589e0,3,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,466.224209,0xba42a714bc9c16be6a1ce5eb66ab4deb3904862a,
arbitrum,camelot,1,2023-02-20,0x2d820ba0c8ee0b2b3dfbe1002520bfd952fd65e6f52217722fdd83ed44b982cb,3,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.18770390514247653,0x1426cf37caa89628c4da2864e40cf75e6d66ac6b,225
ethereum,xchange,1,2023-06-05,0x46da856ff5390f122260b3ddeff8c84e6471d715722bcec69410859a9dd7a9ce,26,0x70008f18fc58928dce982b0a69c2c21ff80dca54,6177.083844891557065659,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.25809555
ethereum,xchange,1,2023-06-04,0xb9cf9af8c09ee4b01f7998e4d09b5732e3d59db577453d8f649c3368a5be4723,3,0x7102dc82ef61bfb0410b1b1bf8ea74575bf0a105,16740.414870869491102082,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,349.842891200744390656
ethereum,xchange,1,2023-06-04,0xdca9e79f3d41644b579994c0e62f73e8741605b85bb9a80fcc6d173180fd891c,26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,264.386114548212846651,0x7103ebdbf1f89be2d53eff9b3cf996c9e775c105,16740.857191421503408067
ethereum,xchange,1,2023-06-12,0xf71d8fd364e2402eb11ba7bfbd9b59336e2b075571c1523d119f74a11a1986e3,170,0x117546d1467d80c6bde13910412c724383260cf9,345579.7727468311529198,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.1
ethereum,xchange,1,2023-06-12,0x7da422240ab88976df8c9694114daf8b8cfc335e1f851a8c175bca99e5e4cdcd,200,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.134508790612232095,0x117546d1467d80c6bde13910412c724383260cf9,477750.8030874053723140
ethereum,xchange,1,2023-06-12,0x4eba2bbed2a473a3a6b2fbfc1d784940b5157afc285c35aff1200e491ea1346a,115,0xdbc7945c5403c589ec39a9aa8c5af234c706f6a2,14049529527.028758241707276441,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.1
arbitrum,rubicon,1,2023-06-22,0xd8360d1c435e78ccb4dd69a09a86fcae9cbfd03be22880f375bc63f945f86105,9,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.000001,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0.045454
bnb,maverick,1,2023-07-11,0x1ed037d4a55c43d54c152ef4e02bb64911ce4d6876ce9a2d3b0692866f8e92ee,116,0x55d398326f99059ff775485246999027b3197955,616.3450112,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,2.4932
bnb,maverick,1,2023-07-11,0x1ed037d4a55c43d54c152ef4e02bb64911ce4d6876ce9a2d3b0692866f8e92ee,112,0x55d398326f99059ff775485246999027b3197955,80.43094329,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.3252
bnb,maverick,1,2023-07-11,0xdcabb7f0bf4e3b5dd66cd5920bdac9aff12525bbf19cd6ff1fdaa580c13c91d2,284,0x55d398326f99059ff775485246999027b3197955,39.15345608,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.15791026
bnb,maverick,1,2023-07-11,0x39e0ca81018ce7c7af3988d7c07b711bd0c388285f53b0d00a215e1aa5da2f33,239,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.007728228509,0x55d398326f99059ff775485246999027b3197955,1.919414559
bnb,maverick,1,2023-07-11,0x840ba933291c56edf365f610145a3daaddca924d05cdbb854406bfd9e1456c5c,490,0x55d398326f99059ff775485246999027b3197955,0.09150513578,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.00037
bnb,biswap,3,2023-07-04,0xf1e982bbc994157eb9166ff1dd38007563be61732e4d9cf68c9054c06172d914,388,0x55d398326f99059ff775485246999027b3197955,347.9115816,0x965f527d9159dce6288a2219db51fc6eef120dd1,3393.698051
bnb,biswap,3,2023-07-04,0x374992d7f8a643561b0e2e81fba3476bed551ff56923cdb7249a6ed55f0048f9,62,0x55d398326f99059ff775485246999027b3197955,4250.697313,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,17.322
bnb,biswap,3,2023-07-04,0x48f8c54608537fd65159b1ddd29816ecb8898d24d8db5d499081dc6d54ff970b,203,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,3.749781574,0x55d398326f99059ff775485246999027b3197955,918
bnb,biswap,3,2023-07-04,0xc7eafa7888604093d5519a2781a11ccfc13a3886ff527a2d7994ab149736bc38,111,0x55d398326f99059ff775485246999027b3197955,432.8623893,0x965f527d9159dce6288a2219db51fc6eef120dd1,4211.332437
bnb,biswap,3,2023-07-04,0x72d5dac9c7a76ac8a22f187904b7426b558679e7e67bf57d445c2843e76b7ce9,353,0x55d398326f99059ff775485246999027b3197955,2067.243048,0x965f527d9159dce6288a2219db51fc6eef120dd1,20000
arbitrum,clipper,2,2023-08-18,0x1768f47e4c444d7c0ddd57a3443e7d33fac05e50f3fdd2df90ff2668ceec3b84,5,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.511516502316425216,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,0.03255
arbitrum,clipper,2,2023-08-18,0x90e3be5cdf42ec6b3a73ec3d05223eab42838ac30ad5cc74289f794af6b577f2,21,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.846399351080674428,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1414.806453
arbitrum,clipper,2,2023-08-18,0x6b111ae4d162a9edc797aed817bb7c63c6dc822d1779cb81fa5b059ace8d4d9f,5,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.10982751402043816,0xaf88d065e77c8cc2239327c5edb3a432268e5831,183.36
bnb,trader_joe,2.1,2023-07-28,0xb33ad6a6e11af49bab308fdee266792b9f2076ddc0ddda7a67f914a2f16b8556,414,0x55d398326f99059ff775485246999027b3197955,43.56323804,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.1813504168
bnb,trader_joe,2.1,2023-07-28,0xd46f2e27a78eba9f1be4c977d455e6149a5378ff00c09ca688ecbc758a074d46,137,0x55d398326f99059ff775485246999027b3197955,79.36140925,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.3298806352
bnb,trader_joe,2.1,2023-07-28,0x83a45610d0c433efd31036beae942c56f622a8199e06af63504665aa77db5877,213,0x55d398326f99059ff775485246999027b3197955,84.52649753,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.3513502969
bnb,trader_joe,2.1,2023-07-27,0xb82b8d676b6c1ee79634ca1c1cb581061c81c63f028145b67b299ea66d7bb236,115,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.01662917245,0x55d398326f99059ff775485246999027b3197955,3.9994
bnb,trader_joe,2.1,2023-07-27,0x34e262e0bc312d589c71f35e75bcf77ae849804f46fdb18bec9b32a8b80e48d0,886,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0.004132442613,0x55d398326f99059ff775485246999027b3197955,0.99985
arbitrum,pancakeswap,3,2023-08-10,0x5717320a6ee550e52766121090ee54b07b3709f4f0711cc92eebc0ef98254f83,3,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,11,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.005948697782
arbitrum,pancakeswap,2,2023-08-10,0x827d5b1184f9a6f635ef1a0a114a3c00f9a9ee365270c7650d780fb915803878,9,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0.500654,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.0002455680987
arbitrum,pancakeswap,2,2023-08-10,0x83a33922c2a82f94f34cae0d4db5d5870f96591c1a934966f683f4cdc9b16874,5,0x912ce59144191c1204e64559fe8253a0e49e6548,0.2627488973,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.0001916379656
